device_changed,location_changed,time_since_registration,order_value,orders_last_30min,failed_mpin_count_24hr,login_count_today,label,category
False,False,1989,29218.03,3,0,1,normal,
False,False,932,14857.46,3,1,1,normal,
False,False,1039,37191.51,3,0,4,normal,
False,False,1070,27372.42,3,0,2,normal,
False,False,1777,8151.9,4,0,1,normal,
True,False,53,39437.71,3,1,3,normal,
False,False,224,15652.19,0,1,4,normal,
False,False,650,33031.67,1,1,3,normal,
False,False,141,23538.05,3,1,4,normal,
False,False,1878,16219.56,0,0,2,normal,
False,False,348,23963.31,1,0,2,normal,
False,False,997,2783.44,4,1,1,normal,
False,False,812,35551.89,3,1,3,normal,
False,False,97,136481.16,3,5,1,anomaly,failed_mpin_then_large_order
False,False,385,15557.3,2,1,5,normal,
False,False,657,8637.31,3,1,4,normal,
False,False,1431,9797.73,2,1,3,normal,
True,False,1062,34457.17,2,0,5,normal,
False,False,1356,23587.79,1,1,3,normal,
False,False,927,22500.91,4,1,1,normal,
False,False,1542,23327.33,1,0,2,normal,
False,False,1869,20491.71,4,1,5,normal,
False,False,85,33407.24,1,0,1,normal,
False,False,1920,12953.08,2,1,3,normal,
False,False,1270,27000.36,4,0,4,normal,
False,False,1515,29138.61,4,1,2,normal,
False,False,52,22716.22,4,1,3,normal,
True,False,35,7283.55,3,1,4,normal,
False,False,401,30170.36,2,1,3,normal,
False,False,1235,31605.25,4,0,4,normal,
False,False,1565,14919.49,0,0,5,normal,
False,False,130,28605.62,2,0,3,normal,
False,False,212,4145.86,4,1,5,normal,
False,False,1215,14246.61,2,0,3,normal,
False,False,351,2136.62,2,1,3,normal,
True,False,1538,17016.3,3,0,4,normal,
False,False,541,13682.84,0,0,3,normal,
False,False,859,6893.53,3,0,2,normal,
False,False,727,1726.09,3,1,5,normal,
False,False,230,29747.64,2,1,4,normal,
False,False,1904,18971.44,2,1,4,normal,
False,False,781,31108.55,0,1,2,normal,
True,False,3,64354.28,2,1,1,anomaly,new_account_large_order
False,False,1011,30372.52,2,0,5,normal,
False,False,1914,21960.1,3,1,2,normal,
False,False,1243,19800.23,1,0,1,normal,
False,False,1980,2745.36,1,1,2,normal,
False,True,1479,11287.62,4,1,3,normal,
False,False,1501,32630.41,2,1,1,normal,
False,False,1781,2698.31,4,0,2,normal,
False,False,1810,5280.86,0,0,2,normal,
False,False,1882,25404.75,3,1,5,normal,
False,False,1206,8539.45,4,1,3,normal,
False,False,988,34548.7,4,1,2,normal,
False,False,1301,38804.4,4,0,1,normal,
False,True,925,27794.27,2,1,4,normal,
False,False,1274,34671.07,1,0,5,normal,
False,False,1010,24365.72,0,0,1,normal,
False,False,739,16771.22,0,0,2,normal,
False,False,1400,10018.05,2,1,4,normal,
False,False,31,19702.51,3,1,1,normal,
False,False,478,22890.44,2,0,5,normal,
False,False,1596,21141.62,3,1,3,normal,
False,False,22,16564.65,4,0,2,normal,
False,False,1321,8208.41,4,0,3,normal,
False,False,454,29387.36,1,1,4,normal,
False,False,1721,9293.72,3,1,5,normal,
False,False,262,36600.21,0,0,3,normal,
False,False,1549,14345.68,1,1,4,normal,
False,False,257,1101.4,3,0,3,normal,
False,False,1042,2460.28,1,0,3,normal,
False,False,238,32203.81,0,0,2,normal,
False,False,1106,13580.42,0,0,3,normal,
False,False,54,35699.27,4,0,4,normal,
False,False,313,24447.29,4,0,3,normal,
False,False,627,37150.97,1,0,1,normal,
True,False,93,12966.03,2,1,5,normal,
False,False,134,9393.23,2,1,1,normal,
False,False,1347,10569.63,4,0,1,normal,
False,False,758,5378.36,0,1,1,normal,
False,False,510,27670.72,3,0,3,normal,
False,False,1689,18317.06,1,1,3,normal,
False,False,889,50930.4,3,3,2,anomaly,failed_mpin_then_large_order
False,False,1703,17393.19,4,1,4,normal,
False,False,330,16427.62,4,0,3,normal,
False,False,131,3784.64,1,0,4,normal,
False,False,522,26338.51,2,0,5,normal,
False,False,1993,34862.83,2,0,2,normal,
False,False,1048,2151.12,0,1,1,normal,
False,False,1013,38726.64,1,1,4,normal,
False,False,1337,8148.68,1,0,5,normal,
False,False,1580,13097.82,1,0,5,normal,
False,False,1328,18673.56,3,1,1,normal,
False,False,601,27107.63,2,1,3,normal,
True,False,1137,83952.84,3,0,1,anomaly,account_takeover
False,False,612,28034.34,1,1,4,normal,
False,False,1186,19278.3,1,0,3,normal,
False,False,1882,29435.32,2,0,3,normal,
False,False,908,5362.85,3,0,4,normal,
False,False,635,10172.7,0,0,2,normal,
False,False,1147,21239.13,0,1,5,normal,
False,False,231,8444.55,0,1,3,normal,
False,False,818,22104.08,0,1,4,normal,
False,False,1356,6588.66,3,1,1,normal,
False,False,359,13407.5,3,1,2,normal,
False,False,393,16598.27,0,1,3,normal,
False,False,1657,9270.36,0,0,1,normal,
False,False,1224,31242.7,1,0,1,normal,
False,False,1441,34491.21,0,1,4,normal,
False,False,1907,11877.15,3,0,1,normal,
False,False,509,25464.29,2,1,5,normal,
True,False,1826,50794.59,1,3,1,anomaly,failed_mpin_then_large_order
False,False,990,11312.13,0,0,4,normal,
False,False,0,122384.24,1,1,2,anomaly,new_account_large_order
False,False,394,16580.38,2,1,5,normal,
False,False,653,15320.64,3,0,4,normal,
False,False,351,24086.16,2,0,1,normal,
False,False,502,36677.25,0,0,5,normal,
False,False,855,4997.66,3,0,5,normal,
False,False,1305,38811.47,3,0,4,normal,
False,False,1987,11946.38,4,0,3,normal,
False,True,413,6125.34,3,0,3,normal,
False,False,722,18630.42,1,1,3,normal,
False,False,811,6811.46,4,0,4,normal,
False,False,1835,2598.9,0,1,3,normal,
False,False,316,21060.12,2,1,1,normal,
False,False,974,5335.13,2,0,5,normal,
False,False,1867,14739.61,2,0,4,normal,
False,False,1409,37694.81,1,0,2,normal,
False,False,172,26968.16,3,1,4,normal,
False,False,292,8381.09,0,0,1,normal,
False,False,985,13401.35,4,1,5,normal,
False,False,1655,31230.12,2,1,4,normal,
False,False,954,2674.33,4,0,2,normal,
False,False,292,2579.62,1,1,1,normal,
False,False,1790,13940.7,3,0,2,normal,
False,False,362,4320.25,4,0,1,normal,
False,False,469,32319.47,1,1,4,normal,
False,True,871,26625.31,3,1,1,normal,
False,False,16,3864.41,2,0,1,normal,
False,False,1727,5994.66,1,0,2,normal,
False,False,1249,29972.2,0,1,1,normal,
False,False,492,25067.0,1,0,5,normal,
False,False,309,12363.55,3,0,3,normal,
False,False,1875,5694.64,1,1,4,normal,
False,False,1618,38209.93,3,0,2,normal,
False,False,1178,38854.95,2,0,3,normal,
False,False,377,17007.88,2,0,2,normal,
False,False,763,25212.99,3,1,2,normal,
False,False,649,34631.73,1,1,1,normal,
False,True,436,36531.92,3,0,5,normal,
False,False,257,36946.79,0,0,4,normal,
False,False,1064,34723.23,4,0,2,normal,
False,False,1778,37955.81,2,1,5,normal,
False,False,1294,8138.72,4,1,2,normal,
False,False,1315,36298.93,4,0,2,normal,
False,False,1332,38666.14,4,0,3,normal,
True,True,504,38780.43,1,0,2,anomaly,impossible_location_change
False,False,1103,34744.64,3,1,1,normal,
False,False,612,38425.3,1,1,3,normal,
False,False,356,157043.6,1,5,3,anomaly,failed_mpin_then_large_order
False,False,42,12682.59,1,0,4,normal,
False,False,1132,38266.13,2,1,5,normal,
False,False,701,21852.8,0,0,1,normal,
False,False,122,1095.5,0,0,2,normal,
False,False,884,16797.33,2,1,1,normal,
False,False,215,27991.25,1,1,4,normal,
False,False,679,17354.35,3,0,4,normal,
False,False,1794,37279.79,1,0,3,normal,
False,False,1450,31478.99,0,0,3,normal,
False,False,568,17315.1,2,0,5,normal,
False,False,1767,4883.17,12,1,2,anomaly,unusual_trading_velocity
False,False,653,10340.38,0,0,3,normal,
False,False,1700,6976.63,4,1,5,normal,
False,False,1098,9729.62,3,1,3,normal,
True,True,1636,29455.68,2,0,5,normal,
False,False,1799,10463.85,2,1,2,normal,
False,False,464,17021.06,4,0,3,normal,
False,False,477,34902.28,2,1,5,normal,
False,False,96,23672.62,3,0,1,normal,
False,False,241,32647.58,3,0,1,normal,
False,False,597,3453.7,4,0,5,normal,
False,False,880,15921.86,2,0,1,normal,
False,False,413,3472.53,3,1,5,normal,
False,False,667,11508.62,0,1,3,normal,
False,False,1097,37830.3,4,1,5,normal,
True,False,217,16000.71,3,0,3,normal,
False,False,1778,36448.38,1,0,3,normal,
False,False,1617,1063.63,3,1,1,normal,
True,False,1492,25818.27,4,0,3,normal,
False,False,1310,18062.87,1,0,2,normal,
False,False,1338,17881.81,0,0,2,normal,
False,False,1694,39640.3,4,0,4,normal,
False,False,718,11892.14,0,1,2,normal,
False,False,714,164881.23,0,6,3,anomaly,failed_mpin_then_large_order
False,False,1847,35036.51,0,0,3,normal,
True,True,716,82165.29,1,1,1,anomaly,account_takeover
False,False,1845,23079.77,1,0,4,normal,
False,False,1179,31303.29,1,0,2,normal,
False,False,1697,36782.64,0,0,3,normal,
False,False,922,23446.54,2,0,4,normal,
False,False,773,15935.66,4,0,2,normal,
False,False,824,36434.98,2,1,1,normal,
False,False,1478,38999.35,2,0,5,normal,
False,False,629,34172.77,2,1,5,normal,
False,False,897,35139.56,4,1,1,normal,
False,False,217,29571.55,1,1,1,normal,
False,False,379,27337.62,1,1,5,normal,
False,False,1170,27138.85,1,0,5,normal,
False,False,1594,22657.23,4,0,1,normal,
False,False,419,2829.79,1,0,3,normal,
False,False,424,20063.37,4,0,1,normal,
False,False,1468,6246.05,3,0,5,normal,
False,False,1050,6942.23,1,1,4,normal,
False,False,1279,6672.64,2,0,2,normal,
False,False,618,19645.23,1,1,4,normal,
False,False,1108,21016.6,4,0,5,normal,
False,False,1856,38294.51,1,0,1,normal,
False,False,543,23487.65,0,0,4,normal,
False,False,1448,19486.15,4,0,4,normal,
False,False,1469,17749.11,1,0,2,normal,
True,False,1408,19907.76,0,0,5,normal,
False,False,1463,39841.02,1,0,3,normal,
False,False,1070,10099.57,1,0,1,normal,
False,False,991,33429.4,3,1,1,normal,
False,False,1838,2207.64,3,1,2,normal,
False,False,46,19336.05,4,0,3,normal,
False,False,447,11668.86,2,0,2,normal,
False,False,1746,35650.77,3,1,3,normal,
False,True,1372,38049.91,2,1,3,normal,
False,False,1587,6755.04,4,1,5,normal,
False,False,1466,29722.74,3,1,3,normal,
False,False,942,13444.02,4,0,4,normal,
True,False,481,138301.89,2,0,1,anomaly,account_takeover
False,False,663,19645.56,2,0,2,normal,
False,False,1138,26858.83,0,0,5,normal,
False,False,1616,35495.72,4,1,3,normal,
True,False,1911,13341.31,0,0,3,normal,
False,False,845,27442.06,3,1,3,normal,
False,False,845,3616.66,3,1,5,normal,
False,False,1523,25706.43,1,1,1,normal,
False,False,857,12256.96,2,1,3,normal,
False,False,971,14783.83,4,0,5,normal,
False,False,268,7834.3,2,1,2,normal,
False,False,376,15696.71,3,1,2,normal,
False,False,456,18713.86,1,0,1,normal,
False,False,1243,1669.8,4,0,1,normal,
False,False,251,4193.65,2,0,1,normal,
False,False,560,23197.65,3,1,5,normal,
False,False,1269,2074.12,3,1,5,normal,
False,False,301,36334.34,1,1,2,normal,
False,False,1306,38672.88,0,1,3,normal,
True,True,1259,27798.84,3,0,2,anomaly,impossible_location_change
False,False,1565,37451.39,2,0,3,normal,
False,False,1870,35913.53,0,0,4,normal,
False,False,1513,2491.51,1,1,2,normal,
False,False,215,32192.27,1,0,2,normal,
False,False,971,7115.44,0,1,5,normal,
False,False,884,13446.34,1,0,5,normal,
False,False,1050,35420.86,4,1,5,normal,
False,False,451,5437.79,3,1,3,normal,
False,False,907,12011.11,4,1,5,normal,
False,False,728,17089.01,0,1,5,normal,
False,False,1899,37686.22,1,0,2,normal,
False,False,1112,3145.47,2,1,3,normal,
False,False,1345,3867.23,2,0,4,normal,
False,False,371,24529.94,1,0,3,normal,
False,False,1979,2741.77,4,1,1,normal,
False,False,1976,2865.86,1,1,1,normal,
False,False,479,23566.51,3,1,4,normal,
False,False,692,12655.85,0,0,1,normal,
False,False,1353,4629.38,3,1,4,normal,
False,False,18,33708.82,3,0,2,normal,
False,False,221,16734.95,1,0,3,normal,
False,False,1931,38304.12,4,1,4,normal,
False,False,1383,23609.03,0,0,2,normal,
False,False,1091,16028.47,1,1,5,normal,
False,False,301,18805.87,0,0,2,normal,
False,False,491,34290.28,0,1,5,normal,
False,False,36,27254.73,2,1,5,normal,
False,False,1758,23578.17,4,1,1,normal,
False,False,1784,29427.61,4,1,3,normal,
False,False,316,10120.11,4,0,4,normal,
True,False,720,33223.47,0,1,2,normal,
False,False,1217,21036.72,4,1,2,normal,
False,False,936,24063.07,0,0,4,normal,
False,False,1458,22284.14,2,1,4,normal,
False,False,297,34661.16,4,0,2,normal,
False,False,1154,17341.59,3,0,4,normal,
False,False,247,5774.86,24,1,1,anomaly,unusual_trading_velocity
False,False,600,22844.39,3,0,1,normal,
False,False,154,1664.63,2,0,5,normal,
False,False,222,25713.95,4,0,4,normal,
False,False,169,25267.38,4,0,4,normal,
False,False,1407,9130.23,2,1,1,normal,
True,False,481,28571.48,1,1,3,normal,
False,False,446,21004.58,2,1,1,normal,
False,False,1869,6791.03,3,0,1,normal,
True,False,891,35306.59,2,1,5,normal,
False,False,1264,35057.06,2,0,2,normal,
False,False,1301,39211.86,4,1,4,normal,
False,False,1040,27668.33,4,1,3,normal,
True,False,1838,97683.86,0,6,2,anomaly,failed_mpin_then_large_order
False,False,1741,25614.06,1,0,3,normal,
False,False,1188,30193.85,0,1,4,normal,
False,False,341,15845.86,3,1,2,normal,
False,True,1332,12934.26,1,1,5,normal,
False,False,228,6686.15,3,1,1,normal,
False,False,622,18157.61,3,1,4,normal,
False,True,1719,16563.58,2,1,2,normal,
False,False,1930,33736.56,2,0,1,normal,
False,False,667,15880.64,4,0,2,normal,
True,False,1079,26162.75,3,1,3,normal,
False,False,490,5133.28,0,0,3,normal,
False,True,1549,33594.43,1,1,5,normal,
False,False,517,9437.5,2,1,2,normal,
False,False,1470,22226.96,3,1,4,normal,
False,False,1466,2526.76,2,1,4,normal,
False,False,1817,8896.33,1,1,3,normal,
False,False,335,22374.09,2,1,5,normal,
False,False,187,7254.18,4,1,3,normal,
False,False,1827,35937.53,2,0,4,normal,
False,False,1100,37914.63,1,0,4,normal,
True,False,246,3991.26,3,1,2,normal,
False,False,817,16515.31,1,0,1,normal,
False,False,182,5796.14,0,0,5,normal,
False,False,1045,38880.36,4,0,2,normal,
False,False,3,78222.66,0,1,3,anomaly,new_account_large_order
False,False,1217,13610.11,1,1,3,normal,
False,False,653,5157.78,1,0,4,normal,
False,False,443,3649.65,10,1,3,anomaly,unusual_trading_velocity
False,False,1653,36164.17,1,0,1,normal,
False,False,830,12731.52,2,0,1,normal,
False,False,1442,12913.1,2,0,1,normal,
False,False,829,550.14,1,1,3,normal,
False,False,543,4785.44,0,1,2,normal,
False,False,1639,6021.75,0,0,4,normal,
False,False,595,26018.68,2,0,4,normal,
False,False,970,37046.71,3,0,3,normal,
False,False,1380,11045.62,0,0,5,normal,
False,False,384,30299.44,3,0,2,normal,
False,False,950,24582.54,2,1,5,normal,
False,False,600,15920.86,0,1,2,normal,
False,False,1794,37754.91,1,1,4,normal,
False,False,882,38670.12,4,0,4,normal,
False,False,1620,3733.88,3,1,1,normal,
False,False,1082,19398.43,4,0,5,normal,
False,False,1449,34966.88,3,0,3,normal,
False,False,1806,5537.82,3,1,3,normal,
False,True,796,3479.32,2,0,1,normal,
False,False,30,22585.02,3,0,3,normal,
False,False,1743,7481.21,2,0,2,normal,
False,False,132,2433.79,2,1,5,normal,
False,False,1645,21495.22,2,1,5,normal,
False,False,344,19397.48,1,0,1,normal,
False,False,1851,35660.49,3,0,1,normal,
False,False,495,9460.37,1,1,1,normal,
False,False,1266,2553.44,2,1,3,normal,
False,False,1335,13214.31,3,1,2,normal,
False,False,1409,27767.99,2,0,5,normal,
False,False,619,27534.32,3,0,3,normal,
False,False,1639,32053.46,2,0,4,normal,
False,False,806,17210.37,4,0,3,normal,
False,False,1419,29104.46,4,1,1,normal,
False,False,46,25807.94,1,1,4,normal,
False,False,530,32671.43,2,1,2,normal,
False,False,1022,28759.64,0,1,4,normal,
False,False,1529,38916.86,4,1,3,normal,
False,False,1216,38312.01,2,1,3,normal,
False,False,707,18173.41,1,0,5,normal,
True,False,1215,21460.42,1,0,2,normal,
False,False,766,36730.46,2,0,1,normal,
True,False,0,106730.19,1,0,2,anomaly,new_account_large_order
False,False,597,29396.81,4,0,4,normal,
False,False,1141,35005.08,2,1,1,normal,
False,False,1744,9565.98,2,0,1,normal,
False,False,1635,23514.52,1,1,2,normal,
False,False,763,37463.36,4,1,1,normal,
False,False,1871,10545.62,0,0,4,normal,
False,False,1985,24041.63,0,0,4,normal,
False,False,1535,7989.18,4,0,2,normal,
False,False,1622,25963.52,2,1,2,normal,
False,False,1431,22343.34,2,1,5,normal,
False,False,274,13552.32,1,1,4,normal,
False,False,506,24617.62,1,1,2,normal,
False,False,447,7644.11,2,1,3,normal,
True,False,168,2073.42,14,1,1,anomaly,unusual_trading_velocity
False,False,1257,914.9,2,0,3,normal,
False,False,1784,1968.55,3,1,1,normal,
False,False,972,26461.09,0,1,4,normal,
False,False,0,100705.11,1,0,1,anomaly,new_account_large_order
False,False,419,31786.59,1,1,1,normal,
False,False,382,8147.02,0,0,2,normal,
False,False,1739,4181.23,1,1,4,normal,
False,False,1251,16461.59,4,0,1,normal,
False,False,627,29252.3,1,0,3,normal,
False,False,106,12925.92,2,0,3,normal,
False,False,1242,8802.4,2,0,4,normal,
False,False,1649,37311.64,3,0,4,normal,
False,False,1383,20716.3,3,0,2,normal,
False,False,1480,4289.0,2,1,3,normal,
False,False,1523,10631.72,3,1,5,normal,
False,False,870,21280.38,0,1,4,normal,
False,False,1334,26566.31,3,0,3,normal,
False,False,1443,34734.34,0,1,2,normal,
False,False,1712,15882.92,15,0,2,anomaly,unusual_trading_velocity
False,False,258,5443.2,4,0,4,normal,
False,False,586,32754.81,0,0,1,normal,
False,False,1988,6824.25,4,0,1,normal,
False,False,4,77035.6,0,0,2,anomaly,new_account_large_order
False,False,1275,27824.24,2,1,1,normal,
False,False,1182,27845.84,0,0,4,normal,
False,False,806,35219.4,2,1,3,normal,
False,False,834,17446.51,3,1,1,normal,
False,False,1615,19598.11,0,0,2,normal,
False,False,1740,29549.28,4,0,1,normal,
False,False,1190,29769.99,3,1,2,normal,
False,True,749,18221.06,2,0,4,normal,
False,False,1081,35233.64,0,0,2,normal,
False,False,1011,31971.47,3,1,5,normal,
False,False,1115,33523.09,0,0,2,normal,
False,False,832,37628.63,3,1,2,normal,
False,False,289,39697.74,2,1,5,normal,
False,False,1193,16502.81,4,0,1,normal,
False,False,1925,33080.19,3,1,1,normal,
False,False,893,15721.11,3,0,1,normal,
False,False,1415,18935.15,0,1,2,normal,
False,False,657,21462.08,4,0,2,normal,
False,False,1854,10973.15,2,1,4,normal,
False,False,404,21648.98,1,1,3,normal,
False,False,1136,9859.97,4,1,3,normal,
False,False,1080,27118.83,4,1,2,normal,
False,False,1523,5909.73,1,0,1,normal,
False,False,1187,26474.96,1,0,3,normal,
False,False,1950,4990.31,2,0,5,normal,
False,False,1570,13554.52,1,0,3,normal,
True,False,1268,32949.49,4,0,2,normal,
False,False,454,38814.54,4,1,2,normal,
False,False,1070,29889.47,2,0,3,normal,
False,False,1769,32034.33,2,0,2,normal,
False,False,657,39080.11,4,0,1,normal,
False,False,622,15621.36,0,0,5,normal,
False,False,1089,6261.29,1,0,4,normal,
False,False,549,36931.91,3,1,1,normal,
False,False,456,37628.25,2,1,4,normal,
True,False,1665,32385.98,3,1,3,normal,
False,False,1720,10948.44,1,1,4,normal,
True,False,1435,25623.02,2,1,1,normal,
False,False,1952,28422.65,0,1,1,normal,
False,False,1154,9043.39,2,0,5,normal,
False,False,1035,17662.4,1,0,4,normal,
False,False,893,29567.63,2,0,3,normal,
False,False,259,30117.04,0,0,3,normal,
False,False,1754,28444.5,1,0,4,normal,
False,False,1099,14021.92,2,1,5,normal,
False,False,470,11344.48,0,1,4,normal,
